2017-09-11 18:21:41,684 INFO  [Log] 清空日志成功！ 
2017-09-11 18:21:44,274 INFO  [Log] 清空购物车成功!{"statusCode":0,"cart":{"cartDealers":[],"cartDealPromotions":[],"cartMyCoupons":[],"totalPriceInCart":0.0,"dealPromotionAmount":0.0,"couponAmount":0.0,"payAmount":0.0,"expressFee":0.0,"dealCounts":0,"hasPreBuy":false,"hasNonePreBuy":false,"selected":true,"hasGiftGroup":0,"hasCrossBorderEcommerce":false},"success":true} 
2017-09-11 18:21:44,275 INFO  [Log] +++++++++++++++++开始调用购买商品接口++++++++++++++++++++++ 
2017-09-11 18:21:44,275 INFO  [Log] =========================测试环境数据读取开始========================= 
2017-09-11 18:21:44,275 INFO  [Log] 配置文件表格：C:\Users\Administrator\eclipse-workspace\api_automation\api\ExcelForData\testData.xlsx 
2017-09-11 18:21:44,275 INFO  [Log] 读取sheet: config 
2017-09-11 18:21:44,293 INFO  [Log] 测试服务器：http://release.thy360.com 
2017-09-11 18:21:44,293 INFO  [Log] 测试社区：813395 
2017-09-11 18:21:44,293 INFO  [Log] 登录手机号码：13714672776 
2017-09-11 18:21:44,293 INFO  [Log] 登陆验证码：1234 
2017-09-11 18:21:44,293 INFO  [Log] 推荐码：13714672774 
2017-09-11 18:21:44,293 INFO  [Log] =========================测试环境数据读取结束========================= 
2017-09-11 18:21:44,293 INFO  [Log] =========================接口信息读取开始========================= 
2017-09-11 18:21:44,293 INFO  [Log] 配置文件表格：C:\Users\Administrator\eclipse-workspace\api_automation\api\ExcelForData\testData.xlsx 
2017-09-11 18:21:44,293 INFO  [Log] 读取sheet: api 
2017-09-11 18:21:44,313 INFO  [Log] 添加商品到购物车接口: /ja/user/v3/od/deal/buy，在表格的第11行 
2017-09-11 18:21:44,313 INFO  [Log] =========================接口信息读取结束========================= 
2017-09-11 18:21:44,313 INFO  [Log] +++++++++++++++++开始调用Login获取token++++++++++++++++++++++ 
2017-09-11 18:21:44,313 INFO  [Log] =========================测试环境数据读取开始========================= 
2017-09-11 18:21:44,313 INFO  [Log] 配置文件表格：C:\Users\Administrator\eclipse-workspace\api_automation\api\ExcelForData\testData.xlsx 
2017-09-11 18:21:44,313 INFO  [Log] 读取sheet: config 
2017-09-11 18:21:44,338 INFO  [Log] 测试服务器：http://release.thy360.com 
2017-09-11 18:21:44,338 INFO  [Log] 测试社区：813395 
2017-09-11 18:21:44,338 INFO  [Log] 登录手机号码：13714672776 
2017-09-11 18:21:44,338 INFO  [Log] 登陆验证码：1234 
2017-09-11 18:21:44,338 INFO  [Log] 推荐码：13714672774 
2017-09-11 18:21:44,338 INFO  [Log] =========================测试环境数据读取结束========================= 
2017-09-11 18:21:44,338 INFO  [Log] =========================接口信息读取开始========================= 
2017-09-11 18:21:44,338 INFO  [Log] 配置文件表格：C:\Users\Administrator\eclipse-workspace\api_automation\api\ExcelForData\testData.xlsx 
2017-09-11 18:21:44,338 INFO  [Log] 读取sheet: api 
2017-09-11 18:21:44,363 INFO  [Log] 登录接口: /v2/regist/code，在表格的第1行 
2017-09-11 18:21:44,363 INFO  [Log] =========================接口信息读取结束========================= 
2017-09-11 18:21:44,364 INFO  [Log] +++++++++++++++++开始调用postJsonToken++++++++++++++++++++++ 
2017-09-11 18:21:44,365 INFO  [Log] 测试服务器：http://release.thy360.com 
2017-09-11 18:21:44,365 INFO  [Log] 测试接口：/v2/regist/code 
2017-09-11 18:21:44,365 INFO  [Log] 测试社区：813395 
2017-09-11 18:21:44,365 INFO  [Log] 测试接口的传入json数据：{"introducerCode":"13714672774","code":"1234","phone":"13714672776"} 
2017-09-11 18:21:44,659 INFO  [Log] 测试接口返回:{"statusCode":0,"msg":"登录成功","id":"73993","type":0,"token":"d4f586f5-c97d-44d6-9e4c-f1d763ab83f0","expiresIn":21600,"openId":"00046e4077b75f803de6a6d28bbf5b7e","pass":"9-6d44-d79","newUser":false,"success":true} 
2017-09-11 18:21:44,659 INFO  [Log] +++++++++++++++++结束调用postJsonToken++++++++++++++++++++++ 
2017-09-11 18:21:44,659 INFO  [Log] +++++++++++++++++结束调用Login++++++++++++++++++++++ 
2017-09-11 18:21:44,659 INFO  [Log] +++++++++++++++++开始调用postJson++++++++++++++++++++++ 
2017-09-11 18:21:44,661 INFO  [Log] 测试服务器：http://release.thy360.com 
2017-09-11 18:21:44,661 INFO  [Log] 测试接口：/ja/user/v3/od/deal/buy 
2017-09-11 18:21:44,661 INFO  [Log] 测试社区：813395 
2017-09-11 18:21:44,661 INFO  [Log] 用户登录token:d4f586f5-c97d-44d6-9e4c-f1d763ab83f0 
2017-09-11 18:21:44,661 INFO  [Log] 测试接口的传入json数据：{"specId":924116,"limitFlag":false,"dealId":991824,"dealCount":0,"selected":false,"odLabelId":"-1"} 
2017-09-11 18:21:44,721 INFO  [Log] 测试接口返回:{"statusCode":0,"msg":"允许购买","data":{"deal":{"deal_id":991824,"name":"自动化测试商品1","dealType":0,"dealerId":950673,"dealerName":"张化测试小店（东角山）","marketUnitPrice":2.0,"unitPrice":2.0,"unit":"8","giftUnitPrice":2.0,"desc":"","sold":0,"img":"http://release-console.jh920.com/deal_imgs/2017-04/D700069.jpg!thumbnail","score":4.3182,"cc":22,"goode":18,"bad":0,"general":0,"big_img":"http://release-console.jh920.com/deal_imgs/2017-04/D700069.jpg!big","button_name":"售罄","store":15,"limit":0,"origin":"","specs":[{"id":924116,"price":2.0,"stock":15,"desc":"250G","purchaseCount":0,"priceText":"2.00","skillPrice":0.0,"skillPriceText":"0.00"}],"expressFee":0.0,"activity_id":-1,"deal_deal_id":962035,"categoryId":559,"realName":"自动化测试商品1","marketUnitPriceText":"2.00","unitPriceText":"2.00","giftUnitPriceText":"2.00","isSeckillRemind":false,"barcode":"700069","dealerOpenStatus":1,"odLabelId":"-1","dealStatusImg":"http://release-image.thy360.com/images/deal/temp/623a7ee0-151f-11e7-acb9-52540039b75b.png","odOpenStatus":1,"type":1,"unitPoint":0,"promotionPoint":0,"sellingPrice":0.0,"bundleCount":0,"bundleList":[],"activityPrice":2.0,"url":"http://release-console.jh920.com/deal_imgs/2017-04/D700069.jpg!thumbnail","gift":false,"fee":0.0,"bundle":false},"limitFlag":true,"cartDealCount":0},"success":true} 
2017-09-11 18:21:44,721 INFO  [Log] +++++++++++++++++结束调用postJson++++++++++++++++++++++ 
2017-09-11 18:21:44,721 INFO  [Log] +++++++++++++++++结束调用购买商品接口++++++++++++++++++++++ 
2017-09-11 18:21:44,724 INFO  [Log] 清空购物车 
2017-09-11 18:21:44,724 INFO  [Log] =========================测试环境数据读取开始========================= 
2017-09-11 18:21:44,724 INFO  [Log] 配置文件表格：C:\Users\Administrator\eclipse-workspace\api_automation\api\ExcelForData\testData.xlsx 
2017-09-11 18:21:44,724 INFO  [Log] 读取sheet: config 
2017-09-11 18:21:44,744 INFO  [Log] 测试服务器：http://release.thy360.com 
2017-09-11 18:21:44,744 INFO  [Log] 测试社区：813395 
2017-09-11 18:21:44,744 INFO  [Log] 登录手机号码：13714672776 
2017-09-11 18:21:44,744 INFO  [Log] 登陆验证码：1234 
2017-09-11 18:21:44,744 INFO  [Log] 推荐码：13714672774 
2017-09-11 18:21:44,744 INFO  [Log] =========================测试环境数据读取结束========================= 
2017-09-11 18:21:44,744 INFO  [Log] =========================接口信息读取开始========================= 
2017-09-11 18:21:44,744 INFO  [Log] 配置文件表格：C:\Users\Administrator\eclipse-workspace\api_automation\api\ExcelForData\testData.xlsx 
2017-09-11 18:21:44,744 INFO  [Log] 读取sheet: api 
2017-09-11 18:21:44,767 INFO  [Log] 清空购物车接口: /ja/user/v3/od/clear/cart，在表格的第2行 
2017-09-11 18:21:44,767 INFO  [Log] =========================接口信息读取结束========================= 
2017-09-11 18:21:44,767 INFO  [Log] +++++++++++++++++开始调用Login获取token++++++++++++++++++++++ 
2017-09-11 18:21:44,767 INFO  [Log] =========================测试环境数据读取开始========================= 
2017-09-11 18:21:44,767 INFO  [Log] 配置文件表格：C:\Users\Administrator\eclipse-workspace\api_automation\api\ExcelForData\testData.xlsx 
2017-09-11 18:21:44,767 INFO  [Log] 读取sheet: config 
2017-09-11 18:21:44,787 INFO  [Log] 测试服务器：http://release.thy360.com 
2017-09-11 18:21:44,787 INFO  [Log] 测试社区：813395 
2017-09-11 18:21:44,787 INFO  [Log] 登录手机号码：13714672776 
2017-09-11 18:21:44,787 INFO  [Log] 登陆验证码：1234 
2017-09-11 18:21:44,787 INFO  [Log] 推荐码：13714672774 
2017-09-11 18:21:44,787 INFO  [Log] =========================测试环境数据读取结束========================= 
2017-09-11 18:21:44,787 INFO  [Log] =========================接口信息读取开始========================= 
2017-09-11 18:21:44,787 INFO  [Log] 配置文件表格：C:\Users\Administrator\eclipse-workspace\api_automation\api\ExcelForData\testData.xlsx 
2017-09-11 18:21:44,787 INFO  [Log] 读取sheet: api 
2017-09-11 18:21:44,806 INFO  [Log] 登录接口: /v2/regist/code，在表格的第1行 
2017-09-11 18:21:44,806 INFO  [Log] =========================接口信息读取结束========================= 
2017-09-11 18:21:44,806 INFO  [Log] +++++++++++++++++开始调用postJsonToken++++++++++++++++++++++ 
2017-09-11 18:21:44,809 INFO  [Log] 测试服务器：http://release.thy360.com 
2017-09-11 18:21:44,809 INFO  [Log] 测试接口：/v2/regist/code 
2017-09-11 18:21:44,809 INFO  [Log] 测试社区：813395 
2017-09-11 18:21:44,809 INFO  [Log] 测试接口的传入json数据：{"introducerCode":"13714672774","code":"1234","phone":"13714672776"} 
2017-09-11 18:21:45,125 INFO  [Log] 测试接口返回:{"statusCode":0,"msg":"登录成功","id":"73993","type":0,"token":"52f2811a-ec97-4258-825d-7e310e4182e3","expiresIn":21600,"openId":"00046e4077b75f803de6a6d28bbf5b7e","pass":"8-8524-79c","newUser":false,"success":true} 
2017-09-11 18:21:45,125 INFO  [Log] +++++++++++++++++结束调用postJsonToken++++++++++++++++++++++ 
2017-09-11 18:21:45,125 INFO  [Log] +++++++++++++++++结束调用Login++++++++++++++++++++++ 
2017-09-11 18:21:45,125 INFO  [Log] +++++++++++++++++开始调用delete++++++++++++++++++++++ 
2017-09-11 18:21:45,137 INFO  [Log] 测试服务器：http://release.thy360.com 
2017-09-11 18:21:45,137 INFO  [Log] 测试接口：/ja/user/v3/od/clear/cart 
2017-09-11 18:21:45,137 INFO  [Log] 测试社区：813395 
2017-09-11 18:21:45,137 INFO  [Log] 用户登录token:52f2811a-ec97-4258-825d-7e310e4182e3 
2017-09-11 18:21:45,198 INFO  [Log] 测试接口返回:{"statusCode":0,"cart":{"cartDealers":[],"cartDealPromotions":[],"cartMyCoupons":[],"totalPriceInCart":0.0,"dealPromotionAmount":0.0,"couponAmount":0.0,"payAmount":0.0,"expressFee":0.0,"dealCounts":0,"hasPreBuy":false,"hasNonePreBuy":false,"selected":true,"hasGiftGroup":0,"hasCrossBorderEcommerce":false},"success":true} 
2017-09-11 18:21:45,198 INFO  [Log] +++++++++++++++++结束调用delete++++++++++++++++++++++ 
2017-09-11 18:21:45,198 INFO  [Log] 清空购物车成功!{"statusCode":0,"cart":{"cartDealers":[],"cartDealPromotions":[],"cartMyCoupons":[],"totalPriceInCart":0.0,"dealPromotionAmount":0.0,"couponAmount":0.0,"payAmount":0.0,"expressFee":0.0,"dealCounts":0,"hasPreBuy":false,"hasNonePreBuy":false,"selected":true,"hasGiftGroup":0,"hasCrossBorderEcommerce":false},"success":true} 
2017-09-11 18:21:45,199 INFO  [Log] 清空购物车 
2017-09-11 18:21:45,199 INFO  [Log] =========================测试环境数据读取开始========================= 
2017-09-11 18:21:45,199 INFO  [Log] 配置文件表格：C:\Users\Administrator\eclipse-workspace\api_automation\api\ExcelForData\testData.xlsx 
2017-09-11 18:21:45,199 INFO  [Log] 读取sheet: config 
2017-09-11 18:21:45,216 INFO  [Log] 测试服务器：http://release.thy360.com 
2017-09-11 18:21:45,216 INFO  [Log] 测试社区：813395 
2017-09-11 18:21:45,216 INFO  [Log] 登录手机号码：13714672776 
2017-09-11 18:21:45,216 INFO  [Log] 登陆验证码：1234 
2017-09-11 18:21:45,216 INFO  [Log] 推荐码：13714672774 
2017-09-11 18:21:45,216 INFO  [Log] =========================测试环境数据读取结束========================= 
2017-09-11 18:21:45,216 INFO  [Log] =========================接口信息读取开始========================= 
2017-09-11 18:21:45,216 INFO  [Log] 配置文件表格：C:\Users\Administrator\eclipse-workspace\api_automation\api\ExcelForData\testData.xlsx 
2017-09-11 18:21:45,216 INFO  [Log] 读取sheet: api 
2017-09-11 18:21:45,236 INFO  [Log] 清空购物车接口: /ja/user/v3/od/clear/cart，在表格的第2行 
2017-09-11 18:21:45,236 INFO  [Log] =========================接口信息读取结束========================= 
2017-09-11 18:21:45,236 INFO  [Log] +++++++++++++++++开始调用Login获取token++++++++++++++++++++++ 
2017-09-11 18:21:45,236 INFO  [Log] =========================测试环境数据读取开始========================= 
2017-09-11 18:21:45,236 INFO  [Log] 配置文件表格：C:\Users\Administrator\eclipse-workspace\api_automation\api\ExcelForData\testData.xlsx 
2017-09-11 18:21:45,236 INFO  [Log] 读取sheet: config 
2017-09-11 18:21:45,256 INFO  [Log] 测试服务器：http://release.thy360.com 
2017-09-11 18:21:45,257 INFO  [Log] 测试社区：813395 
2017-09-11 18:21:45,257 INFO  [Log] 登录手机号码：13714672776 
2017-09-11 18:21:45,257 INFO  [Log] 登陆验证码：1234 
2017-09-11 18:21:45,257 INFO  [Log] 推荐码：13714672774 
2017-09-11 18:21:45,257 INFO  [Log] =========================测试环境数据读取结束========================= 
2017-09-11 18:21:45,257 INFO  [Log] =========================接口信息读取开始========================= 
2017-09-11 18:21:45,257 INFO  [Log] 配置文件表格：C:\Users\Administrator\eclipse-workspace\api_automation\api\ExcelForData\testData.xlsx 
2017-09-11 18:21:45,257 INFO  [Log] 读取sheet: api 
2017-09-11 18:21:45,286 INFO  [Log] 登录接口: /v2/regist/code，在表格的第1行 
2017-09-11 18:21:45,286 INFO  [Log] =========================接口信息读取结束========================= 
2017-09-11 18:21:45,286 INFO  [Log] +++++++++++++++++开始调用postJsonToken++++++++++++++++++++++ 
2017-09-11 18:21:45,288 INFO  [Log] 测试服务器：http://release.thy360.com 
2017-09-11 18:21:45,288 INFO  [Log] 测试接口：/v2/regist/code 
2017-09-11 18:21:45,288 INFO  [Log] 测试社区：813395 
2017-09-11 18:21:45,288 INFO  [Log] 测试接口的传入json数据：{"introducerCode":"13714672774","code":"1234","phone":"13714672776"} 
2017-09-11 18:21:45,580 INFO  [Log] 测试接口返回:{"statusCode":0,"msg":"登录成功","id":"73993","type":0,"token":"375daaaf-b19b-4e61-8622-598f4f4ee14c","expiresIn":21600,"openId":"00046e4077b75f803de6a6d28bbf5b7e","pass":"8-16e4-b91","newUser":false,"success":true} 
2017-09-11 18:21:45,580 INFO  [Log] +++++++++++++++++结束调用postJsonToken++++++++++++++++++++++ 
2017-09-11 18:21:45,581 INFO  [Log] +++++++++++++++++结束调用Login++++++++++++++++++++++ 
2017-09-11 18:21:45,581 INFO  [Log] +++++++++++++++++开始调用delete++++++++++++++++++++++ 
2017-09-11 18:21:45,582 INFO  [Log] 测试服务器：http://release.thy360.com 
2017-09-11 18:21:45,582 INFO  [Log] 测试接口：/ja/user/v3/od/clear/cart 
2017-09-11 18:21:45,582 INFO  [Log] 测试社区：813395 
2017-09-11 18:21:45,582 INFO  [Log] 用户登录token:375daaaf-b19b-4e61-8622-598f4f4ee14c 
2017-09-11 18:21:45,622 INFO  [Log] 测试接口返回:{"statusCode":0,"cart":{"cartDealers":[],"cartDealPromotions":[],"cartMyCoupons":[],"totalPriceInCart":0.0,"dealPromotionAmount":0.0,"couponAmount":0.0,"payAmount":0.0,"expressFee":0.0,"dealCounts":0,"hasPreBuy":false,"hasNonePreBuy":false,"selected":true,"hasGiftGroup":0,"hasCrossBorderEcommerce":false},"success":true} 
2017-09-11 18:21:45,622 INFO  [Log] +++++++++++++++++结束调用delete++++++++++++++++++++++ 
2017-09-11 18:21:45,622 INFO  [Log] 清空购物车成功!{"statusCode":0,"cart":{"cartDealers":[],"cartDealPromotions":[],"cartMyCoupons":[],"totalPriceInCart":0.0,"dealPromotionAmount":0.0,"couponAmount":0.0,"payAmount":0.0,"expressFee":0.0,"dealCounts":0,"hasPreBuy":false,"hasNonePreBuy":false,"selected":true,"hasGiftGroup":0,"hasCrossBorderEcommerce":false},"success":true} 
2017-09-11 18:21:45,623 INFO  [Log] +++++++++++++++++开始调用购买商品接口++++++++++++++++++++++ 
2017-09-11 18:21:45,623 INFO  [Log] =========================测试环境数据读取开始========================= 
2017-09-11 18:21:45,623 INFO  [Log] 配置文件表格：C:\Users\Administrator\eclipse-workspace\api_automation\api\ExcelForData\testData.xlsx 
2017-09-11 18:21:45,623 INFO  [Log] 读取sheet: config 
2017-09-11 18:21:45,640 INFO  [Log] 测试服务器：http://release.thy360.com 
2017-09-11 18:21:45,640 INFO  [Log] 测试社区：813395 
2017-09-11 18:21:45,640 INFO  [Log] 登录手机号码：13714672776 
2017-09-11 18:21:45,640 INFO  [Log] 登陆验证码：1234 
2017-09-11 18:21:45,640 INFO  [Log] 推荐码：13714672774 
2017-09-11 18:21:45,640 INFO  [Log] =========================测试环境数据读取结束========================= 
2017-09-11 18:21:45,640 INFO  [Log] =========================接口信息读取开始========================= 
2017-09-11 18:21:45,640 INFO  [Log] 配置文件表格：C:\Users\Administrator\eclipse-workspace\api_automation\api\ExcelForData\testData.xlsx 
2017-09-11 18:21:45,641 INFO  [Log] 读取sheet: api 
2017-09-11 18:21:45,658 INFO  [Log] 添加商品到购物车接口: /ja/user/v3/od/deal/buy，在表格的第11行 
2017-09-11 18:21:45,658 INFO  [Log] =========================接口信息读取结束========================= 
2017-09-11 18:21:45,659 INFO  [Log] +++++++++++++++++开始调用Login获取token++++++++++++++++++++++ 
2017-09-11 18:21:45,659 INFO  [Log] =========================测试环境数据读取开始========================= 
2017-09-11 18:21:45,659 INFO  [Log] 配置文件表格：C:\Users\Administrator\eclipse-workspace\api_automation\api\ExcelForData\testData.xlsx 
2017-09-11 18:21:45,659 INFO  [Log] 读取sheet: config 
2017-09-11 18:21:45,677 INFO  [Log] 测试服务器：http://release.thy360.com 
2017-09-11 18:21:45,677 INFO  [Log] 测试社区：813395 
2017-09-11 18:21:45,677 INFO  [Log] 登录手机号码：13714672776 
2017-09-11 18:21:45,677 INFO  [Log] 登陆验证码：1234 
2017-09-11 18:21:45,677 INFO  [Log] 推荐码：13714672774 
2017-09-11 18:21:45,677 INFO  [Log] =========================测试环境数据读取结束========================= 
2017-09-11 18:21:45,677 INFO  [Log] =========================接口信息读取开始========================= 
2017-09-11 18:21:45,677 INFO  [Log] 配置文件表格：C:\Users\Administrator\eclipse-workspace\api_automation\api\ExcelForData\testData.xlsx 
2017-09-11 18:21:45,677 INFO  [Log] 读取sheet: api 
2017-09-11 18:21:45,699 INFO  [Log] 登录接口: /v2/regist/code，在表格的第1行 
2017-09-11 18:21:45,699 INFO  [Log] =========================接口信息读取结束========================= 
2017-09-11 18:21:45,699 INFO  [Log] +++++++++++++++++开始调用postJsonToken++++++++++++++++++++++ 
2017-09-11 18:21:45,701 INFO  [Log] 测试服务器：http://release.thy360.com 
2017-09-11 18:21:45,701 INFO  [Log] 测试接口：/v2/regist/code 
2017-09-11 18:21:45,701 INFO  [Log] 测试社区：813395 
2017-09-11 18:21:45,701 INFO  [Log] 测试接口的传入json数据：{"introducerCode":"13714672774","code":"1234","phone":"13714672776"} 
2017-09-11 18:21:45,999 INFO  [Log] 测试接口返回:{"statusCode":0,"msg":"登录成功","id":"73993","type":0,"token":"43092066-8724-4a49-99cb-87c075b7b0b2","expiresIn":21600,"openId":"00046e4077b75f803de6a6d28bbf5b7e","pass":"9-94a4-427","newUser":false,"success":true} 
2017-09-11 18:21:45,999 INFO  [Log] +++++++++++++++++结束调用postJsonToken++++++++++++++++++++++ 
2017-09-11 18:21:46,000 INFO  [Log] +++++++++++++++++结束调用Login++++++++++++++++++++++ 
2017-09-11 18:21:46,000 INFO  [Log] +++++++++++++++++开始调用postJson++++++++++++++++++++++ 
2017-09-11 18:21:46,001 INFO  [Log] 测试服务器：http://release.thy360.com 
2017-09-11 18:21:46,001 INFO  [Log] 测试接口：/ja/user/v3/od/deal/buy 
2017-09-11 18:21:46,001 INFO  [Log] 测试社区：813395 
2017-09-11 18:21:46,001 INFO  [Log] 用户登录token:43092066-8724-4a49-99cb-87c075b7b0b2 
2017-09-11 18:21:46,001 INFO  [Log] 测试接口的传入json数据：{"specId":924116,"limitFlag":false,"dealId":991824,"dealCount":-1,"selected":false,"odLabelId":"-1"} 
2017-09-11 18:21:46,035 INFO  [Log] 测试接口返回:{"statusCode":14,"msg":"购买数量不能为负数","success":false} 
2017-09-11 18:21:46,035 INFO  [Log] +++++++++++++++++结束调用postJson++++++++++++++++++++++ 
2017-09-11 18:21:46,035 INFO  [Log] +++++++++++++++++结束调用购买商品接口++++++++++++++++++++++ 
2017-09-11 18:21:46,036 INFO  [Log] 清空购物车 
2017-09-11 18:21:46,036 INFO  [Log] =========================测试环境数据读取开始========================= 
2017-09-11 18:21:46,036 INFO  [Log] 配置文件表格：C:\Users\Administrator\eclipse-workspace\api_automation\api\ExcelForData\testData.xlsx 
2017-09-11 18:21:46,036 INFO  [Log] 读取sheet: config 
2017-09-11 18:21:46,061 INFO  [Log] 测试服务器：http://release.thy360.com 
2017-09-11 18:21:46,062 INFO  [Log] 测试社区：813395 
2017-09-11 18:21:46,062 INFO  [Log] 登录手机号码：13714672776 
2017-09-11 18:21:46,062 INFO  [Log] 登陆验证码：1234 
2017-09-11 18:21:46,062 INFO  [Log] 推荐码：13714672774 
2017-09-11 18:21:46,062 INFO  [Log] =========================测试环境数据读取结束========================= 
2017-09-11 18:21:46,062 INFO  [Log] =========================接口信息读取开始========================= 
2017-09-11 18:21:46,062 INFO  [Log] 配置文件表格：C:\Users\Administrator\eclipse-workspace\api_automation\api\ExcelForData\testData.xlsx 
2017-09-11 18:21:46,062 INFO  [Log] 读取sheet: api 
2017-09-11 18:21:46,079 INFO  [Log] 清空购物车接口: /ja/user/v3/od/clear/cart，在表格的第2行 
2017-09-11 18:21:46,079 INFO  [Log] =========================接口信息读取结束========================= 
2017-09-11 18:21:46,079 INFO  [Log] +++++++++++++++++开始调用Login获取token++++++++++++++++++++++ 
2017-09-11 18:21:46,079 INFO  [Log] =========================测试环境数据读取开始========================= 
2017-09-11 18:21:46,079 INFO  [Log] 配置文件表格：C:\Users\Administrator\eclipse-workspace\api_automation\api\ExcelForData\testData.xlsx 
2017-09-11 18:21:46,079 INFO  [Log] 读取sheet: config 
2017-09-11 18:21:46,099 INFO  [Log] 测试服务器：http://release.thy360.com 
2017-09-11 18:21:46,099 INFO  [Log] 测试社区：813395 
2017-09-11 18:21:46,099 INFO  [Log] 登录手机号码：13714672776 
2017-09-11 18:21:46,099 INFO  [Log] 登陆验证码：1234 
2017-09-11 18:21:46,099 INFO  [Log] 推荐码：13714672774 
2017-09-11 18:21:46,099 INFO  [Log] =========================测试环境数据读取结束========================= 
2017-09-11 18:21:46,099 INFO  [Log] =========================接口信息读取开始========================= 
2017-09-11 18:21:46,099 INFO  [Log] 配置文件表格：C:\Users\Administrator\eclipse-workspace\api_automation\api\ExcelForData\testData.xlsx 
2017-09-11 18:21:46,099 INFO  [Log] 读取sheet: api 
2017-09-11 18:21:46,131 INFO  [Log] 登录接口: /v2/regist/code，在表格的第1行 
2017-09-11 18:21:46,131 INFO  [Log] =========================接口信息读取结束========================= 
2017-09-11 18:21:46,131 INFO  [Log] +++++++++++++++++开始调用postJsonToken++++++++++++++++++++++ 
2017-09-11 18:21:46,132 INFO  [Log] 测试服务器：http://release.thy360.com 
2017-09-11 18:21:46,132 INFO  [Log] 测试接口：/v2/regist/code 
2017-09-11 18:21:46,133 INFO  [Log] 测试社区：813395 
2017-09-11 18:21:46,133 INFO  [Log] 测试接口的传入json数据：{"introducerCode":"13714672774","code":"1234","phone":"13714672776"} 
2017-09-11 18:21:46,439 INFO  [Log] 测试接口返回:{"statusCode":0,"msg":"登录成功","id":"73993","type":0,"token":"9b925c69-3e58-4e9b-9070-956fe8660420","expiresIn":21600,"openId":"00046e4077b75f803de6a6d28bbf5b7e","pass":"9-b9e4-85e","newUser":false,"success":true} 
2017-09-11 18:21:46,439 INFO  [Log] +++++++++++++++++结束调用postJsonToken++++++++++++++++++++++ 
2017-09-11 18:21:46,439 INFO  [Log] +++++++++++++++++结束调用Login++++++++++++++++++++++ 
2017-09-11 18:21:46,439 INFO  [Log] +++++++++++++++++开始调用delete++++++++++++++++++++++ 
2017-09-11 18:21:46,440 INFO  [Log] 测试服务器：http://release.thy360.com 
2017-09-11 18:21:46,440 INFO  [Log] 测试接口：/ja/user/v3/od/clear/cart 
2017-09-11 18:21:46,440 INFO  [Log] 测试社区：813395 
2017-09-11 18:21:46,440 INFO  [Log] 用户登录token:9b925c69-3e58-4e9b-9070-956fe8660420 
2017-09-11 18:21:46,482 INFO  [Log] 测试接口返回:{"statusCode":0,"cart":{"cartDealers":[],"cartDealPromotions":[],"cartMyCoupons":[],"totalPriceInCart":0.0,"dealPromotionAmount":0.0,"couponAmount":0.0,"payAmount":0.0,"expressFee":0.0,"dealCounts":0,"hasPreBuy":false,"hasNonePreBuy":false,"selected":true,"hasGiftGroup":0,"hasCrossBorderEcommerce":false},"success":true} 
2017-09-11 18:21:46,482 INFO  [Log] +++++++++++++++++结束调用delete++++++++++++++++++++++ 
2017-09-11 18:21:46,482 INFO  [Log] 清空购物车成功!{"statusCode":0,"cart":{"cartDealers":[],"cartDealPromotions":[],"cartMyCoupons":[],"totalPriceInCart":0.0,"dealPromotionAmount":0.0,"couponAmount":0.0,"payAmount":0.0,"expressFee":0.0,"dealCounts":0,"hasPreBuy":false,"hasNonePreBuy":false,"selected":true,"hasGiftGroup":0,"hasCrossBorderEcommerce":false},"success":true} 
2017-09-11 18:21:46,483 INFO  [Log] 清空购物车 
2017-09-11 18:21:46,483 INFO  [Log] =========================测试环境数据读取开始========================= 
2017-09-11 18:21:46,483 INFO  [Log] 配置文件表格：C:\Users\Administrator\eclipse-workspace\api_automation\api\ExcelForData\testData.xlsx 
2017-09-11 18:21:46,483 INFO  [Log] 读取sheet: config 
2017-09-11 18:21:46,498 INFO  [Log] 测试服务器：http://release.thy360.com 
2017-09-11 18:21:46,498 INFO  [Log] 测试社区：813395 
2017-09-11 18:21:46,498 INFO  [Log] 登录手机号码：13714672776 
2017-09-11 18:21:46,498 INFO  [Log] 登陆验证码：1234 
2017-09-11 18:21:46,498 INFO  [Log] 推荐码：13714672774 
2017-09-11 18:21:46,498 INFO  [Log] =========================测试环境数据读取结束========================= 
2017-09-11 18:21:46,498 INFO  [Log] =========================接口信息读取开始========================= 
2017-09-11 18:21:46,498 INFO  [Log] 配置文件表格：C:\Users\Administrator\eclipse-workspace\api_automation\api\ExcelForData\testData.xlsx 
2017-09-11 18:21:46,498 INFO  [Log] 读取sheet: api 
2017-09-11 18:21:46,514 INFO  [Log] 清空购物车接口: /ja/user/v3/od/clear/cart，在表格的第2行 
2017-09-11 18:21:46,514 INFO  [Log] =========================接口信息读取结束========================= 
2017-09-11 18:21:46,514 INFO  [Log] +++++++++++++++++开始调用Login获取token++++++++++++++++++++++ 
2017-09-11 18:21:46,514 INFO  [Log] =========================测试环境数据读取开始========================= 
2017-09-11 18:21:46,514 INFO  [Log] 配置文件表格：C:\Users\Administrator\eclipse-workspace\api_automation\api\ExcelForData\testData.xlsx 
2017-09-11 18:21:46,514 INFO  [Log] 读取sheet: config 
2017-09-11 18:21:46,530 INFO  [Log] 测试服务器：http://release.thy360.com 
